,ids,ra,dec,z,mergers
612,27158,189.314374,62.275708,0.8621891818444176,[27100]
613,27179,189.297751,62.275603,1.5265141541001426,[]
614,27185,189.242059,62.27751,1.0353967464451899,[]
615,27234,189.261736,62.276956,0.40270151112288294,[27523]
616,27235,189.243553,62.276955,0.4720557923264197,[]
617,27240,189.263591,62.276401,3.4364112787167076,[]
618,27269,189.265621,62.276568,0.7054239447174783,[27618]
619,27282,189.32231,62.276487,0.803161449958079,[]
620,27308,189.260881,62.276094,2.4220914586180413,"[27108, 27572]"
621,27312,189.311098,62.276269,0.7958077746151988,[]
622,27358,189.340968,62.276245,0.8999327565558747,[27138]
623,27404,189.280643,62.278438,0.960732933643975,[]
624,27422,189.285082,62.277541,1.2015679039639087,[27837]
625,27440,189.26336,62.27786,0.6876945079423041,[]
626,27444,189.318636,62.278463,0.946781002222652,[]
627,27472,189.298337,62.277902,1.1910280339715693,[27588]
628,27476,189.341403,62.277044,1.41412504309398,[27543]
629,27482,189.319432,62.278975,0.5207930335150901,[]
630,27519,189.239249,62.277212,0.8078506662173314,[27351]
631,27532,189.269309,62.281052,0.3482919090746458,[]
632,27543,189.341664,62.277247,1.3702052986353481,[27476]
633,27567,189.319127,62.278714,1.6473357531832606,[]
634,27572,189.259943,62.2775,2.3735129371272974,"[27308, 27489]"
635,27660,189.269836,62.278325,0.9911754613688705,[]
636,27668,189.2374,62.278197,0.8405203637268971,[]
637,27676,189.2596,62.278172,0.7576806720688095,"[27829, 27886]"
638,27689,189.251789,62.279172,0.12413536822541646,[27720]
639,27698,189.270135,62.278702,0.6225657749925569,[]
640,27718,189.319219,62.277895,0.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 17, 19, 20, 22, 25, 27, 30, 39, 48, 60, 231, 274, 291, 308, 369, 390, 428, 471, 734, 747, 749, 759, 807, 842, 903, 911, 976, 979, 990, 1101, 1102, 1116, 1118, 1192, 1384, 1440, 1452, 1474, 1514, 1552, 1593, 1617, 1662, 1683, 1729, 1734, 1783, 1821, 1840, 1898, 1908, 1976, 1995, 2050, 2068, 2205, 2237, 2353, 2369, 2425, 2461, 2499, 2518, 2539, 2638, 2700, 2753, 2811, 2869, 3015, 3079, 3146, 3152, 3354, 3485, 3536, 3539, 3557, 3568, 3685, 3706, 3714, 3764, 3793, 3835, 3887, 3928, 3972, 4087, 4176, 4181, 4187, 4231, 4242, 4256, 4300, 4334, 4340, 4485, 4524, 4561, 4576, 4614, 4646, 4684, 4960, 4971, 5017, 5048, 5055, 5069, 5075, 5085, 5193, 5209, 5288, 5434, 5617, 5645, 5767, 5773, 5816, 5823, 5832, 5863, 5924, 5960, 5962, 5971, 6196, 6200, 6205, 6233, 6243, 6247, 6267, 6272, 6325, 6354, 6379, 6382, 6422, 6456, 6461, 6582, 6612, 6628, 6644, 6659, 6679, 6684, 6689, 6705, 6786, 6787, 6969, 6990, 6994, 7137, 7142, 7179, 7249, 7391, 7468, 7552, 7573, 7595, 7628, 7702, 7712, 7715, 7737, 7738, 7774, 7821, 7872, 7873, 7900, 7926, 7933, 7988, 7995, 8121, 8152, 8170, 8194, 8195, 8207, 8233, 8301, 8355, 8469, 8486, 8496, 8536, 8542, 8567, 8594, 8623, 8652, 8667, 8687, 8701, 8732, 8757, 8764, 8776, 8785, 8820, 8832, 8891, 8918, 8943, 8992, 9063, 9064, 9084, 9095, 9099, 9145, 9159, 9174, 9177, 9188, 9191, 9255, 9260, 9284, 9307, 9325, 9424, 9531, 9570, 9585, 9641, 9729, 9740, 9752, 9762, 9763, 9796, 9847, 9867, 9873, 9887, 9923, 9936, 9949, 9974, 10004, 10018, 10173, 10191, 10213, 10217, 10289, 10359, 10411, 10415, 10463, 10464, 10486, 10489, 10492, 10502, 10522, 10552, 10589, 10632, 10649, 10678, 10716, 10729, 10791, 10802, 10838, 10884, 10965, 10990, 11007, 11026, 11084, 11104, 11117, 11127, 11199, 11278, 11348, 11385, 11388, 11403, 11430, 11463, 11469, 11471, 11474, 11500, 11527, 11547, 11559, 11562, 11570, 11580, 11692, 11744, 11746, 11754, 11825, 11830, 11836, 11838, 11841, 11866, 11928, 11959, 11974, 11976, 12020, 12029, 12067, 12069, 12072, 12096, 12133, 12147, 12211, 12312, 12315, 12395, 12401, 12411, 12473, 12482, 12520, 12521, 12539, 12540, 12549, 12553, 12562, 12572, 12581, 12594, 12596, 12597, 12638, 12648, 12661, 12678, 12695, 12811, 12840, 12856, 12888, 12953, 12955, 12957, 12969, 12982, 13126, 13131, 13170, 13226, 13227, 13244, 13248, 13252, 13258, 13268, 13290, 13294, 13297, 13314, 13345, 13392, 13428, 13481, 13535, 13581, 13624, 13626, 13633, 13638, 13655, 13717, 13719, 13724, 13732, 13769, 13789, 13795, 13797, 13904, 13906, 13939, 13945, 13952, 13986, 14016, 14035, 14048, 14061, 14101, 14103, 14142, 14145, 14155, 14165, 14174, 14267, 14295, 14319, 14320, 14343, 14401, 14407, 14416, 14425, 14432, 14493, 14495, 14517, 14527, 14553, 14554, 14563, 14622, 14633, 14639, 14644, 14651, 14685, 14697, 14708, 14752, 14757, 14762, 14772, 14834, 14862, 14863, 14893, 14907, 14931, 14934, 14991, 15035, 15082, 15124, 15129, 15167, 15188, 15223, 15235, 15284, 15374, 15425, 15429, 15456, 15487, 15497, 15500, 15517, 15704, 15739, 15760, 15769, 15797, 15808, 15951, 15957, 16006, 16020, 16032, 16050, 16052, 16058, 16095, 16139, 16184, 16197, 16246, 16258, 16275, 16279, 16290, 16295, 16302, 16308, 16314, 16416, 16447, 16470, 16475, 16478, 16515, 16520, 16526, 16530, 16534, 16546, 16590, 16604, 16614, 16667, 16768, 16772, 16792, 16806, 16815, 16820, 16823, 16838, 16844, 16873, 16885, 16916, 16932, 16955, 16964, 16970, 16985, 17002, 17004, 17014, 17064, 17084, 17105, 17142, 17191, 17231, 17277, 17296, 17334, 17353, 17404, 17410, 17425, 17435, 17470, 17624, 17632, 17663, 17691, 17711, 17730, 17732, 17783, 17811, 17816, 17831, 17890, 17900, 17941, 17946, 17961, 18002, 18152, 18153, 18169, 18173, 18206, 18217, 18218, 18367, 18374, 18413, 18444, 18465, 18469, 18494, 18526, 18528, 18607, 18610, 18670, 18688, 18690, 18693, 18727, 18735, 18746, 18771, 18785, 18788, 18795, 18809, 18812, 18816, 18822, 18830, 18950, 18975, 18993, 19001, 19007, 19016, 19043, 19046, 19056, 19062, 19064, 19075, 19081, 19096, 19122, 19141, 19168, 19175, 19186, 19190, 19205, 19230, 19255, 19262, 19307, 19354, 19371, 19402, 19480, 19505, 19522, 19525, 19540, 19585, 19615, 19617, 19630, 19637, 19679, 19714, 19717, 19739, 19742, 19757, 19771, 19798, 19808, 19851, 19859, 19866, 19884, 19890, 19891, 19894, 19962, 19963, 19980, 19988, 20027, 20054, 20056, 20072, 20078, 20139, 20184, 20194, 20219, 20245, 20272, 20280, 20306, 20310, 20357, 20389, 20391, 20527, 20534, 20573, 20592, 20614, 20636, 20643, 20651, 20663, 20664, 20668, 20700, 20706, 20752, 20774, 20776, 20801, 20879, 20925, 20952, 21034, 21052, 21076, 21085, 21119, 21170, 21173, 21235, 21246, 21301, 21336, 21340, 21362, 21387, 21451, 21470, 21484, 21504, 21583, 21602, 21604, 21605, 21659, 21705, 21728, 21758, 21815, 21824, 21853, 21951, 21960, 22010, 22014, 22078, 22104, 22137, 22147, 22261, 22309, 22334, 22342, 22355, 22364, 22484, 22504, 22751, 22791, 22855, 22887, 22892, 22919, 22989, 23007, 23013, 23067, 23110, 23125, 23143, 23163, 23265, 23294, 23365, 23448, 23540, 23567, 23621, 23627, 23647, 23684, 23696, 23753, 23850, 23973, 24137, 24164, 24204, 24206, 24289, 24322, 24324, 24347, 24372, 24405, 24428, 24465, 24498, 24518, 24527, 24545, 24594, 24610, 24666, 24722, 24753, 24762, 24771, 24799, 24858, 24867, 24891, 24906, 24952, 24963, 24987, 25042, 25052, 25066, 25111, 25144, 25151, 25176, 25204, 25323, 25371, 25396, 25446, 25545, 25567, 25606, 25703, 25724, 25739, 25748, 25751, 25755, 25771, 25776, 25787, 25832, 25885, 25913, 25941, 25982, 26182, 26232, 26234, 26264, 26272, 26433, 26442, 26454, 26494, 26502, 26506, 26512, 26588, 26594, 26599, 26636, 26677, 26683, 26685, 26870, 26877, 26916, 26920, 26967, 27036, 27037, 27106, 27143, 27156, 27163, 27224, 27239, 27268, 27353, 27385, 27406, 27410, 27571, 27581, 27606, 27626, 27631, 27635, 27651, 27732, 27760, 27774, 27833, 27885, 27997, 28006, 28007, 28079, 28083, 28090, 28218, 28273, 28278, 28286, 28320, 28321, 28336, 28383, 28409, 28437, 28504, 28525, 28538, 28578, 28604, 28634, 28645, 28667, 28689, 28699, 28728, 28761, 28768, 28784, 28792, 28818, 28901, 28929, 28939, 28965, 29022, 29028, 29029, 29048, 29166, 29242, 29286, 29304, 29306, 29334, 29382, 29459, 29469, 29472, 29520, 29604, 29615, 29622, 29653, 29654, 29751, 29801, 29883, 29931, 29950, 29957, 29960, 29969, 29981, 29994, 29995, 30009, 30028, 30033, 30142, 30177, 30205, 30215, 30233, 30291, 30319, 30332, 30333, 30372, 30378, 30421, 30430, 30434, 30472, 30547, 30581, 30617, 30692, 30761, 30764, 30790, 30827, 30862, 30891, 30917, 30964, 30968, 31010, 31029, 31071, 31083, 31094, 31115, 31116, 31156, 31194, 31228, 31242, 31253, 31259, 31265, 31288, 31411, 31430, 31444, 31494, 31561, 31570, 31622, 31647, 31664, 31677, 31716, 31738, 31742, 31762, 31841, 31856, 31882, 31896, 31907, 31915, 31967, 31979, 32012, 32046, 32057, 32070, 32168, 32189, 32208, 32230, 32259, 32262, 32272, 32302, 32319, 32469, 32522, 32609, 32624, 32668, 32695, 32787, 32849, 32850, 32913, 32941, 32950, 33000, 33006, 33052, 33065, 33071, 33154, 33164, 33171, 33176, 33217, 33222, 33224, 33230, 33323, 33331, 33498, 33572, 33578, 33590, 33612, 33703, 33741, 33752, 33763, 33796, 33800, 33839, 33932, 33965, 34123, 34187, 34190, 34222, 34255, 34291, 34333, 34344, 34362, 34440, 34481, 34488, 34555, 34556, 34650, 34702, 34720, 34762, 34820, 34821, 34825, 34855, 34857, 34877, 34895, 34905, 34910, 34945, 35046, 35079, 35080, 35109, 35117, 35152, 35159, 35166, 35247, 35261, 35275, 35282, 35295, 35318, 35323, 35341, 35353, 35380, 35409, 35473, 35496, 35524, 35550, 35561, 35567, 35614, 35630, 35674, 35676, 35718, 35723, 35747, 35757, 35801, 35812, 35815, 35819, 35820, 35842, 35844, 35851, 35871, 35913, 35955, 35964, 36031, 36038, 36048, 36103, 36113, 36131, 36147, 36200, 36249, 36250, 36285, 36347, 36403, 36471, 36478, 36604, 36612, 36657, 36674, 36692, 36693, 36697, 36702, 36744, 36752, 36855, 36957, 36995, 37091, 37178, 37211, 37258, 37389, 37413, 37416, 37463, 37529, 37669, 37671, 37679, 37681, 37689, 37692, 37751, 37795, 37801, 37808, 37855, 37856, 37862, 37866, 37867, 37872, 37877, 37891, 37911, 37933, 37935, 37939, 37945, 37958, 37990, 37993, 38012, 38049, 38058, 38084, 38157, 38164, 38168, 38174, 38216, 38219, 38224, 38226, 38229, 38244, 38279]"
641,27722,189.235033,62.27854,0.32759052527314414,[]
642,27739,189.245389,62.278291,1.764583727940064,[27787]
643,27778,189.23645,62.278762,2.1553784750669025,[]
644,27812,189.337596,62.278409,1.1081335491062707,"[27754, 28001]"
645,27825,189.243676,62.279336,2.1263061586183922,[]
646,27829,189.260358,62.279224,0.7572858966602802,"[27676, 27886, 28035]"
647,27830,189.263825,62.279588,0.7154920981505148,[]
648,27837,189.284175,62.278837,1.3193462488947045,"[27422, 27642]"
649,27877,189.233044,62.279145,0.2270747080738738,[]
650,27901,189.27289,62.279277,1.017716603632198,[]
651,27916,189.251814,62.280047,0.2970735839201187,[]
652,27930,189.306744,62.28003,1.477004575962733,"[28255, 28314, 28374]"
653,27933,189.246875,62.27946,2.0165372325600224,[]
654,27951,189.226202,62.281984,0.9354901728703469,[28594]
655,27978,189.229119,62.282913,0.5518712221201273,[28807]
656,27983,189.343256,62.279407,0.7348026307832264,[28112]
657,27989,189.313591,62.279712,0.6122037648841726,[]
658,27995,189.252992,62.280382,0.4718143818650811,[27868]
659,28005,189.28407,62.283102,0.4316988580337559,[]
660,28014,189.330942,62.280201,0.9452305150252521,[28034]
661,28015,189.275754,62.28679,0.2925280049267928,[]
662,28029,189.311838,62.280074,0.480565929666806,[]
663,28034,189.330207,62.279774,1.0209956981872768,[28014]
664,28040,189.303886,62.280264,1.1512283155721226,[]
665,28055,189.263137,62.280109,1.293516995678172,[]
666,28073,189.257056,62.281048,1.7530366420390595,"[28171, 28194]"
667,28082,189.309681,62.282336,0.42693856912165146,[]
668,28121,189.278625,62.283924,2.488290508814584,[]
669,28164,189.333975,62.280483,0.852273962789362,[28213]
670,28191,189.32381,62.2806,2.018377186347476,[]
671,28194,189.257257,62.281433,1.7629653877707032,"[28073, 28171]"
672,28206,189.252958,62.281033,0.899760232416443,[]
673,28215,189.232607,62.282117,0.9749549592307868,[28523]
674,28227,189.316975,62.281062,5.324745276017349,[]
675,28237,189.30135,62.281951,2.2775193630874084,[]
676,28241,189.326729,62.280789,1.6868124360611139,[]
677,28243,189.24769,62.281116,0.9981059035830423,[28387]
678,28252,189.327451,62.280812,1.9005895570130797,[]
679,28284,189.261655,62.282151,0.9193757985581125,[28274]
680,28308,189.240823,62.281704,2.5148568257871458,"[28170, 28428]"
681,28379,189.299923,62.283155,1.1543213146654971,[]
682,28381,189.304714,62.28178,1.1864716568634939,[]
683,28393,189.220391,62.28197,0.701882038305211,[28466]
684,28395,189.278947,62.28219,1.003961657563774,[]
685,28406,189.302197,62.282019,0.5478948999811352,[28558]
686,28436,189.275917,62.282135,2.1907532263211253,[28212]
687,28451,189.247715,62.282931,1.1443789096929335,[]
688,28466,189.220594,62.28224,0.6974680717292684,[28393]
689,28496,189.274902,62.282645,0.34654473871237307,[]
690,28509,189.317726,62.28277,0.418658396781463,[28995]
691,28519,189.258143,62.283319,0.4990502903325893,[]
692,28535,189.22181,62.282301,0.3852349689597605,[]
693,28540,189.268675,62.282586,0.504627190638799,[]
694,28541,189.292197,62.282833,0.5642130049505121,[]
695,28553,189.237221,62.283262,0.9091409643838405,[]
696,28574,189.24187,62.291155,2.7414392247351786,[]
697,28593,189.246538,62.283787,1.3590241417199358,[28596]
698,28596,189.246353,62.283548,1.3467526451467344,[28593]
699,28599,189.312276,62.283364,1.6041987499717183,[28923]
700,28634,189.300789,62.283217,0.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 17, 19, 20, 22, 25, 27, 30, 39, 48, 60, 231, 274, 291, 308, 369, 390, 428, 471, 734, 747, 749, 759, 807, 842, 903, 911, 976, 979, 990, 1101, 1102, 1116, 1118, 1192, 1384, 1440, 1452, 1474, 1514, 1552, 1593, 1617, 1662, 1683, 1729, 1734, 1783, 1821, 1840, 1898, 1908, 1976, 1995, 2050, 2068, 2205, 2237, 2353, 2369, 2425, 2461, 2499, 2518, 2539, 2638, 2700, 2753, 2811, 2869, 3015, 3079, 3146, 3152, 3354, 3485, 3536, 3539, 3557, 3568, 3685, 3706, 3714, 3764, 3793, 3835, 3887, 3928, 3972, 4087, 4176, 4181, 4187, 4231, 4242, 4256, 4300, 4334, 4340, 4485, 4524, 4561, 4576, 4614, 4646, 4684, 4960, 4971, 5017, 5048, 5055, 5069, 5075, 5085, 5193, 5209, 5288, 5434, 5617, 5645, 5767, 5773, 5816, 5823, 5832, 5863, 5924, 5960, 5962, 5971, 6196, 6200, 6205, 6233, 6243, 6247, 6267, 6272, 6325, 6354, 6379, 6382, 6422, 6456, 6461, 6582, 6612, 6628, 6644, 6659, 6679, 6684, 6689, 6705, 6786, 6787, 6969, 6990, 6994, 7137, 7142, 7179, 7249, 7391, 7468, 7552, 7573, 7595, 7628, 7702, 7712, 7715, 7737, 7738, 7774, 7821, 7872, 7873, 7900, 7926, 7933, 7988, 7995, 8121, 8152, 8170, 8194, 8195, 8207, 8233, 8301, 8355, 8469, 8486, 8496, 8536, 8542, 8567, 8594, 8623, 8652, 8667, 8687, 8701, 8732, 8757, 8764, 8776, 8785, 8820, 8832, 8891, 8918, 8943, 8992, 9063, 9064, 9084, 9095, 9099, 9145, 9159, 9174, 9177, 9188, 9191, 9255, 9260, 9284, 9307, 9325, 9424, 9531, 9570, 9585, 9641, 9729, 9740, 9752, 9762, 9763, 9796, 9847, 9867, 9873, 9887, 9923, 9936, 9949, 9974, 10004, 10018, 10173, 10191, 10213, 10217, 10289, 10359, 10411, 10415, 10463, 10464, 10486, 10489, 10492, 10502, 10522, 10552, 10589, 10632, 10649, 10678, 10716, 10729, 10791, 10802, 10838, 10884, 10965, 10990, 11007, 11026, 11084, 11104, 11117, 11127, 11199, 11278, 11348, 11385, 11388, 11403, 11430, 11463, 11469, 11471, 11474, 11500, 11527, 11547, 11559, 11562, 11570, 11580, 11692, 11744, 11746, 11754, 11825, 11830, 11836, 11838, 11841, 11866, 11928, 11959, 11974, 11976, 12020, 12029, 12067, 12069, 12072, 12096, 12133, 12147, 12211, 12312, 12315, 12395, 12401, 12411, 12473, 12482, 12520, 12521, 12539, 12540, 12549, 12553, 12562, 12572, 12581, 12594, 12596, 12597, 12638, 12648, 12661, 12678, 12695, 12811, 12840, 12856, 12888, 12953, 12955, 12957, 12969, 12982, 13126, 13131, 13170, 13226, 13227, 13244, 13248, 13252, 13258, 13268, 13290, 13294, 13297, 13314, 13345, 13392, 13428, 13481, 13535, 13581, 13624, 13626, 13633, 13638, 13655, 13717, 13719, 13724, 13732, 13769, 13789, 13795, 13797, 13904, 13906, 13939, 13945, 13952, 13986, 14016, 14035, 14048, 14061, 14101, 14103, 14142, 14145, 14155, 14165, 14174, 14267, 14295, 14319, 14320, 14343, 14401, 14407, 14416, 14425, 14432, 14493, 14495, 14517, 14527, 14553, 14554, 14563, 14622, 14633, 14639, 14644, 14651, 14685, 14697, 14708, 14752, 14757, 14762, 14772, 14834, 14862, 14863, 14893, 14907, 14931, 14934, 14991, 15035, 15082, 15124, 15129, 15167, 15188, 15223, 15235, 15284, 15374, 15425, 15429, 15456, 15487, 15497, 15500, 15517, 15704, 15739, 15760, 15769, 15797, 15808, 15951, 15957, 16006, 16020, 16032, 16050, 16052, 16058, 16095, 16139, 16184, 16197, 16246, 16258, 16275, 16279, 16290, 16295, 16302, 16308, 16314, 16416, 16447, 16470, 16475, 16478, 16515, 16520, 16526, 16530, 16534, 16546, 16590, 16604, 16614, 16667, 16768, 16772, 16792, 16806, 16815, 16820, 16823, 16838, 16844, 16873, 16885, 16916, 16932, 16955, 16964, 16970, 16985, 17002, 17004, 17014, 17064, 17084, 17105, 17142, 17191, 17231, 17277, 17296, 17334, 17353, 17404, 17410, 17425, 17435, 17470, 17624, 17632, 17663, 17691, 17711, 17730, 17732, 17783, 17811, 17816, 17831, 17890, 17900, 17941, 17946, 17961, 18002, 18152, 18153, 18169, 18173, 18206, 18217, 18218, 18367, 18374, 18413, 18444, 18465, 18469, 18494, 18526, 18528, 18607, 18610, 18670, 18688, 18690, 18693, 18727, 18735, 18746, 18771, 18785, 18788, 18795, 18809, 18812, 18816, 18822, 18830, 18950, 18975, 18993, 19001, 19007, 19016, 19043, 19046, 19056, 19062, 19064, 19075, 19081, 19096, 19122, 19141, 19168, 19175, 19186, 19190, 19205, 19230, 19255, 19262, 19307, 19354, 19371, 19402, 19480, 19505, 19522, 19525, 19540, 19585, 19615, 19617, 19630, 19637, 19679, 19714, 19717, 19739, 19742, 19757, 19771, 19798, 19808, 19851, 19859, 19866, 19884, 19890, 19891, 19894, 19962, 19963, 19980, 19988, 20027, 20054, 20056, 20072, 20078, 20139, 20184, 20194, 20219, 20245, 20272, 20280, 20306, 20310, 20357, 20389, 20391, 20527, 20534, 20573, 20592, 20614, 20636, 20643, 20651, 20663, 20664, 20668, 20700, 20706, 20752, 20774, 20776, 20801, 20879, 20925, 20952, 21034, 21052, 21076, 21085, 21119, 21170, 21173, 21235, 21246, 21301, 21336, 21340, 21362, 21387, 21451, 21470, 21484, 21504, 21583, 21602, 21604, 21605, 21659, 21705, 21728, 21758, 21815, 21824, 21853, 21951, 21960, 22010, 22014, 22078, 22104, 22137, 22147, 22261, 22309, 22334, 22342, 22355, 22364, 22484, 22504, 22751, 22791, 22855, 22887, 22892, 22919, 22989, 23007, 23013, 23067, 23110, 23125, 23143, 23163, 23265, 23294, 23365, 23448, 23540, 23567, 23621, 23627, 23647, 23684, 23696, 23753, 23850, 23973, 24137, 24164, 24204, 24206, 24289, 24322, 24324, 24347, 24372, 24405, 24428, 24465, 24498, 24518, 24527, 24545, 24594, 24610, 24666, 24722, 24753, 24762, 24771, 24799, 24858, 24867, 24891, 24906, 24952, 24963, 24987, 25042, 25052, 25066, 25111, 25144, 25151, 25176, 25204, 25323, 25371, 25396, 25446, 25545, 25567, 25606, 25703, 25724, 25739, 25748, 25751, 25755, 25771, 25776, 25787, 25832, 25885, 25913, 25941, 25982, 26182, 26232, 26234, 26264, 26272, 26433, 26442, 26454, 26494, 26502, 26506, 26512, 26588, 26594, 26599, 26636, 26677, 26683, 26685, 26870, 26877, 26916, 26920, 26967, 27036, 27037, 27106, 27143, 27156, 27163, 27224, 27239, 27268, 27353, 27385, 27406, 27410, 27571, 27581, 27606, 27626, 27631, 27635, 27651, 27718, 27732, 27760, 27774, 27833, 27885, 27997, 28006, 28007, 28079, 28083, 28090, 28218, 28273, 28278, 28286, 28320, 28321, 28336, 28383, 28409, 28437, 28504, 28525, 28538, 28578, 28604, 28645, 28667, 28689, 28699, 28728, 28761, 28768, 28784, 28792, 28818, 28901, 28929, 28939, 28965, 29022, 29028, 29029, 29048, 29166, 29242, 29286, 29304, 29306, 29334, 29382, 29459, 29469, 29472, 29520, 29604, 29615, 29622, 29653, 29654, 29751, 29801, 29883, 29931, 29950, 29957, 29960, 29969, 29981, 29994, 29995, 30009, 30028, 30033, 30142, 30177, 30205, 30215, 30233, 30291, 30319, 30332, 30333, 30372, 30378, 30421, 30430, 30434, 30472, 30547, 30581, 30617, 30692, 30761, 30764, 30790, 30827, 30862, 30891, 30917, 30964, 30968, 31010, 31029, 31071, 31083, 31094, 31115, 31116, 31156, 31194, 31228, 31242, 31253, 31259, 31265, 31288, 31411, 31430, 31444, 31494, 31561, 31570, 31622, 31647, 31664, 31677, 31716, 31738, 31742, 31762, 31841, 31856, 31882, 31896, 31907, 31915, 31967, 31979, 32012, 32046, 32057, 32070, 32168, 32189, 32208, 32230, 32259, 32262, 32272, 32302, 32319, 32469, 32522, 32609, 32624, 32668, 32695, 32787, 32849, 32850, 32913, 32941, 32950, 33000, 33006, 33052, 33065, 33071, 33154, 33164, 33171, 33176, 33217, 33222, 33224, 33230, 33323, 33331, 33498, 33572, 33578, 33590, 33612, 33703, 33741, 33752, 33763, 33796, 33800, 33839, 33932, 33965, 34123, 34187, 34190, 34222, 34255, 34291, 34333, 34344, 34362, 34440, 34481, 34488, 34555, 34556, 34650, 34702, 34720, 34762, 34820, 34821, 34825, 34855, 34857, 34877, 34895, 34905, 34910, 34945, 35046, 35079, 35080, 35109, 35117, 35152, 35159, 35166, 35247, 35261, 35275, 35282, 35295, 35318, 35323, 35341, 35353, 35380, 35409, 35473, 35496, 35524, 35550, 35561, 35567, 35614, 35630, 35674, 35676, 35718, 35723, 35747, 35757, 35801, 35812, 35815, 35819, 35820, 35842, 35844, 35851, 35871, 35913, 35955, 35964, 36031, 36038, 36048, 36103, 36113, 36131, 36147, 36200, 36249, 36250, 36285, 36347, 36403, 36471, 36478, 36604, 36612, 36657, 36674, 36692, 36693, 36697, 36702, 36744, 36752, 36855, 36957, 36995, 37091, 37178, 37211, 37258, 37389, 37413, 37416, 37463, 37529, 37669, 37671, 37679, 37681, 37689, 37692, 37751, 37795, 37801, 37808, 37855, 37856, 37862, 37866, 37867, 37872, 37877, 37891, 37911, 37933, 37935, 37939, 37945, 37958, 37990, 37993, 38012, 38049, 38058, 38084, 38157, 38164, 38168, 38174, 38216, 38219, 38224, 38226, 38229, 38244, 38279]"
701,28651,189.21768,62.28321,2.4277191218445178,[28741]
702,28653,189.214894,62.283936,0.9144969791101482,[]
703,28683,189.283369,62.284152,0.17880828988859396,[]
704,28738,189.316708,62.283598,0.5717241816302324,[]
705,28774,189.248224,62.283774,0.7406974454049683,[]
706,28775,189.220053,62.284829,0.909918180720015,[]
707,28846,189.304564,62.28423,0.2459701738520341,[]
708,28909,189.249839,62.287701,0.32218727209096093,[29416]
709,28924,189.219106,62.284871,2.6667816696249798,[]
710,28930,189.28824,62.286935,0.30514523847505853,[29521]
711,28950,189.23962,62.285012,0.8519439253266812,[]
712,29015,189.234625,62.285523,0.9598081057194645,[]
713,29083,189.230773,62.285374,3.478122528344436,[]
714,29136,189.244056,62.287555,1.373962285288372,[]
715,29167,189.239554,62.287646,0.4757533600945456,[]
716,29183,189.245464,62.287267,0.9405022299842005,[29522]
717,29190,189.235101,62.286052,1.6959370631091129,[]
718,29211,189.211931,62.286791,2.190294762109329,[]
719,29315,189.246036,62.287155,3.1830440832912115,[]
720,29325,189.263421,62.288865,1.360556441049416,[29641]
721,29456,189.314744,62.287423,1.1721600121392561,[29605]
722,29457,189.257089,62.287856,0.6020594572058385,[]
723,29462,189.230814,62.288331,0.8783581969231999,[]
724,29463,189.273282,62.288277,1.2660362884338405,[]
725,29465,189.276971,62.291427,0.3042240844399566,[]
726,29510,189.228602,62.289112,1.1922740031392107,[]
727,29517,189.271774,62.288031,0.2517211274466823,[]
728,29522,189.244279,62.288066,1.0391940239442337,[29183]
729,29527,189.278811,62.288662,0.6149730328441019,[]
730,29641,189.262231,62.289844,1.3230873870858189,"[29325, 29816]"
731,29743,189.223517,62.290086,2.182752526339308,[30143]
732,29807,189.300043,62.290847,0.6640752618930744,[]
733,29873,189.267653,62.290738,1.2896513626130763,[]
734,29879,189.254227,62.291579,0.6862504345734723,[]
735,29890,189.313467,62.290257,2.136303296445962,[]
